,link,legislatura,date,type
235,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_020.PDF,IV,1990-03-06,diaro de sesiones
236,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_021.PDF,IV,1990-03-07,diaro de sesiones
237,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_022.PDF,IV,1990-03-08,diaro de sesiones
238,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_023.PDF,IV,1990-03-13,diaro de sesiones
239,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_024.PDF,IV,1990-03-14,diaro de sesiones
240,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_025.PDF,IV,1990-03-15,diaro de sesiones
241,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_026.PDF,IV,1990-03-27,diaro de sesiones
242,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_027.PDF,IV,1990-03-28,diaro de sesiones
243,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_028.PDF,IV,1990-04-05,diaro de sesiones
244,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_029.PDF,IV,1990-04-24,diaro de sesiones
245,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_030.PDF,IV,1990-04-24,diaro de sesiones
246,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_031.PDF,IV,1990-04-25,diaro de sesiones
247,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_032.PDF,IV,1990-04-26,diaro de sesiones
248,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_033.PDF,IV,1990-05-16,diaro de sesiones
249,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_034.PDF,IV,1990-05-17,diaro de sesiones
250,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_035.PDF,IV,1990-05-18,diaro de sesiones
251,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_036.PDF,IV,1990-05-21,diaro de sesiones
252,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_037.PDF,IV,1990-05-22,diaro de sesiones
253,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_038.PDF,IV,1990-05-23,diaro de sesiones
254,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_039.PDF,IV,1990-05-24,diaro de sesiones
255,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_040.PDF,IV,1990-05-29,diaro de sesiones
256,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_041.PDF,IV,1990-05-30,diaro de sesiones
257,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_042.PDF,IV,1990-05-31,diaro de sesiones
258,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_043.PDF,IV,1990-06-12,diaro de sesiones
259,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_044.PDF,IV,1990-06-13,diaro de sesiones
260,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_045.PDF,IV,1990-06-14,diaro de sesiones
261,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_046.PDF,IV,1990-06-26,diaro de sesiones
262,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_047.PDF,IV,1990-06-27,diaro de sesiones
263,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_048.PDF,IV,1990-06-28,diaro de sesiones
264,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_049.PDF,IV,1990-07-12,diaro de sesiones
265,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_050.PDF,IV,1990-07-12,diaro de sesiones
266,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_051.PDF,IV,1990-08-28,diaro de sesiones
267,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_052.PDF,IV,1990-09-11,diaro de sesiones
268,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_053.PDF,IV,1990-09-12,diaro de sesiones
269,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_054.PDF,IV,1990-09-13,diaro de sesiones
270,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_055.PDF,IV,1990-09-18,diaro de sesiones
271,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_056.PDF,IV,1990-09-19,diaro de sesiones
272,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_057.PDF,IV,1990-09-20,diaro de sesiones
273,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_058.PDF,IV,1990-09-25,diaro de sesiones
274,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_059.PDF,IV,1990-09-26,diaro de sesiones
275,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_060.PDF,IV,1990-09-27,diaro de sesiones
276,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_061.PDF,IV,1990-10-09,diaro de sesiones
277,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_062.PDF,IV,1990-10-10,diaro de sesiones
278,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_063.PDF,IV,1990-10-11,diaro de sesiones
279,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_064.PDF,IV,1990-10-29,diaro de sesiones
280,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_065.PDF,IV,1990-10-30,diaro de sesiones
281,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_066.PDF,IV,1990-10-31,diaro de sesiones
282,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_067.PDF,IV,1990-11-20,diaro de sesiones
283,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_068.PDF,IV,1990-11-21,diaro de sesiones
284,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_069.PDF,IV,1990-11-22,diaro de sesiones
285,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_070.PDF,IV,1990-11-23,diaro de sesiones
286,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_071.PDF,IV,1990-11-27,diaro de sesiones
287,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_072.PDF,IV,1990-11-28,diaro de sesiones
288,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_073.PDF,IV,1990-11-29,diaro de sesiones
289,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_074.PDF,IV,1990-12-11,diaro de sesiones
290,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_075.PDF,IV,1990-12-12,diaro de sesiones
291,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_076.PDF,IV,1990-12-13,diaro de sesiones
292,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_077.PDF,IV,1990-12-18,diaro de sesiones
293,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_078.PDF,IV,1990-12-19,diaro de sesiones
294,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_079.PDF,IV,1990-12-20,diaro de sesiones
295,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_080.PDF,IV,1990-12-27,diaro de sesiones
296,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_081.PDF,IV,1991-01-18,diaro de sesiones
297,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_082.PDF,IV,1991-01-22,diaro de sesiones
298,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_083.PDF,IV,1991-02-05,diaro de sesiones
299,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_084.PDF,IV,1991-02-06,diaro de sesiones
300,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_085.PDF,IV,1991-02-07,diaro de sesiones
301,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_086.PDF,IV,1991-02-12,diaro de sesiones
302,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_087.PDF,IV,1991-02-13,diaro de sesiones
303,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_088.PDF,IV,1991-02-14,diaro de sesiones
304,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_089.PDF,IV,1991-02-19,diaro de sesiones
305,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_090.PDF,IV,1991-02-20,diaro de sesiones
306,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_091.PDF,IV,1991-02-21,diaro de sesiones
307,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_092.PDF,IV,1991-03-05,diaro de sesiones
308,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_093.PDF,IV,1991-03-06,diaro de sesiones
309,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_094.PDF,IV,1991-03-07,diaro de sesiones
310,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_095.PDF,IV,1991-03-12,diaro de sesiones
311,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_096.PDF,IV,1991-03-13,diaro de sesiones
312,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_097.PDF,IV,1991-03-14,diaro de sesiones
313,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_098.PDF,IV,1991-03-20,diaro de sesiones
314,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_099.PDF,IV,1991-03-21,diaro de sesiones
315,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_100.PDF,IV,1991-04-09,diaro de sesiones
316,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_101.PDF,IV,1991-04-10,diaro de sesiones
317,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_102.PDF,IV,1991-04-11,diaro de sesiones
318,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_103.PDF,IV,1991-04-16,diaro de sesiones
319,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_104.PDF,IV,1991-04-17,diaro de sesiones
320,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_105.PDF,IV,1991-04-18,diaro de sesiones
321,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_106.PDF,IV,1991-04-23,diaro de sesiones
322,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_107.PDF,IV,1991-04-24,diaro de sesiones
323,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_108.PDF,IV,1991-04-25,diaro de sesiones
324,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_109.PDF,IV,1991-05-07,diaro de sesiones
325,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_110.PDF,IV,1991-05-08,diaro de sesiones
326,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_111.PDF,IV,1991-05-09,diaro de sesiones
327,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_112.PDF,IV,1991-05-14,diaro de sesiones
328,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_113.PDF,IV,1991-05-28,diaro de sesiones
329,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_114.PDF,IV,1991-05-29,diaro de sesiones
330,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_115.PDF,IV,1991-05-30,diaro de sesiones
331,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_116.PDF,IV,1991-06-11,diaro de sesiones
332,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_117.PDF,IV,1991-06-12,diaro de sesiones
333,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_118.PDF,IV,1991-06-13,diaro de sesiones
334,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_119.PDF,IV,1991-06-18,diaro de sesiones
335,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_120.PDF,IV,1991-06-19,diaro de sesiones
336,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_121.PDF,IV,1991-06-20,diaro de sesiones
337,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_122.PDF,IV,1991-06-25,diaro de sesiones
338,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_123.PDF,IV,1991-06-26,diaro de sesiones
339,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_124.PDF,IV,1991-06-27,diaro de sesiones
340,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_125.PDF,IV,1991-07-01,diaro de sesiones
341,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_126.PDF,IV,1991-09-10,diaro de sesiones
342,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_127.PDF,IV,1991-09-11,diaro de sesiones
343,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_128.PDF,IV,1991-09-12,diaro de sesiones
344,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_129.PDF,IV,1991-09-17,diaro de sesiones
345,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_130.PDF,IV,1991-09-18,diaro de sesiones
346,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_131.PDF,IV,1991-09-19,diaro de sesiones
347,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_132.PDF,IV,1991-09-24,diaro de sesiones
348,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_133.PDF,IV,1991-09-25,diaro de sesiones
349,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_134.PDF,IV,1991-09-26,diaro de sesiones
350,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_135.PDF,IV,1991-10-08,diaro de sesiones
351,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_136.PDF,IV,1991-10-09,diaro de sesiones
352,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_137.PDF,IV,1991-10-10,diaro de sesiones
353,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_138.PDF,IV,1991-10-23,diaro de sesiones
354,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_139.PDF,IV,1991-10-24,diaro de sesiones
355,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_140.PDF,IV,1991-10-29,diaro de sesiones
356,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_141.PDF,IV,1991-10-30,diaro de sesiones
357,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_142.PDF,IV,1991-10-31,diaro de sesiones
358,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_143.PDF,IV,1991-11-12,diaro de sesiones
359,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_144.PDF,IV,1991-11-13,diaro de sesiones
360,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_145.PDF,IV,1991-11-14,diaro de sesiones
361,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_146.PDF,IV,1991-11-18,diaro de sesiones
362,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_147.PDF,IV,1991-11-19,diaro de sesiones
363,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_148.PDF,IV,1991-11-20,diaro de sesiones
364,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_149.PDF,IV,1991-11-26,diaro de sesiones
365,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_150.PDF,IV,1991-11-27,diaro de sesiones
366,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_151.PDF,IV,1991-11-28,diaro de sesiones
367,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_152.PDF,IV,1991-12-10,diaro de sesiones
368,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_153.PDF,IV,1991-12-11,diaro de sesiones
369,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_154.PDF,IV,1991-12-12,diaro de sesiones
370,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_155.PDF,IV,1991-12-17,diaro de sesiones
371,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_156.PDF,IV,1991-12-18,diaro de sesiones
372,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_157.PDF,IV,1991-12-19,diaro de sesiones
373,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_158.PDF,IV,1991-12-27,diaro de sesiones
374,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_159.PDF,IV,1992-01-23,diaro de sesiones
375,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_160.PDF,IV,1992-01-23,diaro de sesiones
376,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_161.PDF,IV,1992-02-11,diaro de sesiones
377,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_162.PDF,IV,1992-02-12,diaro de sesiones
378,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_163.PDF,IV,1992-02-13,diaro de sesiones
379,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_164.PDF,IV,1992-02-18,diaro de sesiones
380,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_165.PDF,IV,1992-02-19,diaro de sesiones
381,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_166.PDF,IV,1992-02-20,diaro de sesiones
382,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_167.PDF,IV,1992-02-25,diaro de sesiones
383,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_168.PDF,IV,1992-02-26,diaro de sesiones
384,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_169.PDF,IV,1992-02-27,diaro de sesiones
385,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_170.PDF,IV,1992-03-03,diaro de sesiones
386,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_171.PDF,IV,1992-03-04,diaro de sesiones
387,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_172.PDF,IV,1992-03-05,diaro de sesiones
388,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_173.PDF,IV,1992-03-17,diaro de sesiones
389,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_174.PDF,IV,1992-03-18,diaro de sesiones
390,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_175.PDF,IV,1992-03-24,diaro de sesiones
391,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_176.PDF,IV,1992-03-25,diaro de sesiones
392,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_177.PDF,IV,1992-03-31,diaro de sesiones
393,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_178.PDF,IV,1992-04-01,diaro de sesiones
394,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_179.PDF,IV,1992-04-02,diaro de sesiones
395,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_180.PDF,IV,1992-04-07,diaro de sesiones
396,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_181.PDF,IV,1992-04-08,diaro de sesiones
397,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_182.PDF,IV,1992-04-09,diaro de sesiones
398,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_183.PDF,IV,1992-04-28,diaro de sesiones
399,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_184.PDF,IV,1992-04-29,diaro de sesiones
400,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_185.PDF,IV,1992-04-30,diaro de sesiones
401,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_186.PDF,IV,1992-05-12,diaro de sesiones
402,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_187.PDF,IV,1992-05-13,diaro de sesiones
403,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_188.PDF,IV,1992-05-14,diaro de sesiones
404,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_189.PDF,IV,1992-05-19,diaro de sesiones
405,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_190.PDF,IV,1992-05-20,diaro de sesiones
406,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_191.PDF,IV,1992-05-21,diaro de sesiones
407,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_192.PDF,IV,1992-05-26,diaro de sesiones
408,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_193.PDF,IV,1992-05-27,diaro de sesiones
409,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_194.PDF,IV,1992-05-28,diaro de sesiones
410,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_195.PDF,IV,1992-06-09,diaro de sesiones
411,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_196.PDF,IV,1992-06-10,diaro de sesiones
412,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_197.PDF,IV,1992-06-11,diaro de sesiones
413,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_198.PDF,IV,1992-06-16,diaro de sesiones
414,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_199.PDF,IV,1992-06-17,diaro de sesiones
415,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_200.PDF,IV,1992-06-18,diaro de sesiones
416,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_201.PDF,IV,1992-06-23,diaro de sesiones
417,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_202.PDF,IV,1992-06-24,diaro de sesiones
418,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_203.PDF,IV,1992-06-25,diaro de sesiones
419,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_204.PDF,IV,1992-07-01,diaro de sesiones
420,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_205.PDF,IV,1992-07-13,diaro de sesiones
421,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_206.PDF,IV,1992-07-22,diaro de sesiones
422,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_207.PDF,IV,1992-07-28,diaro de sesiones
423,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_208.PDF,IV,1992-09-15,diaro de sesiones
424,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_209.PDF,IV,1992-09-16,diaro de sesiones
425,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_210.PDF,IV,1992-09-17,diaro de sesiones
426,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_211.PDF,IV,1992-09-22,diaro de sesiones
427,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_212.PDF,IV,1992-09-23,diaro de sesiones
428,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_213.PDF,IV,1992-09-24,diaro de sesiones
429,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_214.PDF,IV,1992-09-29,diaro de sesiones
430,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_215.PDF,IV,1992-09-30,diaro de sesiones
431,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_216.PDF,IV,1992-10-01,diaro de sesiones
432,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_217.PDF,IV,1992-10-06,diaro de sesiones
433,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_218.PDF,IV,1992-10-07,diaro de sesiones
434,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_219.PDF,IV,1992-10-08,diaro de sesiones
435,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_220.PDF,IV,1992-10-20,diaro de sesiones
436,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_221.PDF,IV,1992-10-21,diaro de sesiones
437,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_222.PDF,IV,1992-10-27,diaro de sesiones
438,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_223.PDF,IV,1992-10-28,diaro de sesiones
439,https://www.congreso.es/public_oficiales/L4/CONG/DS/PL/PL_224.PDF,IV,1992-10-29,diaro de sesiones
